puzzle_id,difficulty,cards,target,minimal_complexity_score,fractional_steps,division_steps,subtraction_steps,tree_depth,max_denominator,solution_count,easiest_expression,generator_witness,old_difficulty,new_difficulty,decision,unary_steps,negative_intermediate_steps,max_intermediate_magnitude,raw_minimal_tuple
15387,MASTER,174 787 30 672 31 574,574,4744356,2,2,1,5,29,4608,(((787/((672/174)-31))+30)*574),574/(30-787/(31-672/174)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,787,"[2, 2, 2, 5, 29]"
15388,MASTER,125 797 765 575 26 38,575,4744356,2,2,1,5,25,4608,(((797/((765/125)-38))+26)*575),575/(26-797/(38-765/125)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,797,"[2, 2, 2, 5, 25]"
15389,MASTER,64 17 408 11 575 74,575,4744356,2,2,1,5,8,4608,(((74/((408/64)-11))+17)*575),575/(17-74/(11-408/64)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,575,"[2, 2, 2, 5, 8]"
15390,MASTER,114 11 750 84 20 576,576,4744356,2,2,1,5,19,4608,(((84/((750/114)-11))+20)*576),576/(20-84/(11-750/114)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,750,"[2, 2, 2, 5, 19]"
15391,MASTER,74 27 60 31 773 576,576,4744356,2,2,1,5,30,4608,(((773/((74/60)-27))+31)*576),576/(31-773/(27-74/60)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,773,"[2, 2, 2, 5, 30]"
15392,MASTER,38 577 291 65 40 9,577,4744356,2,2,1,5,8,4608,(((291/((65/40)-38))+9)*577),577/(9-291/(38-65/40)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,577,"[2, 2, 2, 5, 8]"
15393,MASTER,408 90 27 19 390 577,577,4744356,2,2,1,5,3,4608,(((408/((390/90)-27))+19)*577),577/(19-408/(27-390/90)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,577,"[2, 2, 2, 5, 3]"
15394,MASTER,11 35 40 255 578 380,578,4744356,2,2,1,5,2,4608,(((255/((380/40)-35))+11)*578),578/(11-255/(35-380/40)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,578,"[2, 2, 2, 5, 2]"
15395,MASTER,27 95 358 20 578 775,578,4744356,2,2,1,5,19,4608,(((358/((775/95)-27))+20)*578),578/(20-358/(27-775/95)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,775,"[2, 2, 2, 5, 19]"
15396,MASTER,35 26 579 320 170 820,579,4744356,2,2,1,5,17,4608,(((820/((320/170)-26))+35)*579),579/(35-820/(26-320/170)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,820,"[2, 2, 2, 5, 17]"
15397,MASTER,100 579 170 820 26 15,579,4744356,2,2,1,5,5,4608,(((170/((820/100)-15))+26)*579),579/(26-170/(15-820/100)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,820,"[2, 2, 2, 5, 5]"
15398,MASTER,382 42 228 60 11 580,580,4744356,2,2,1,5,5,4608,(((382/((228/60)-42))+11)*580),580/(11-382/(42-228/60)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,580,"[2, 2, 2, 5, 5]"
15399,MASTER,21 580 115 417 100 22,580,4744356,2,2,1,5,20,4608,(((417/((115/100)-22))+21)*580),580/(21-417/(22-115/100)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,580,"[2, 2, 2, 5, 20]"
15400,MASTER,45 11 437 40 52 581,581,4744356,2,2,1,5,10,4608,(((437/((52/40)-45))+11)*581),581/(11-437/(45-52/40)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,581,"[2, 2, 2, 5, 10]"
15401,MASTER,338 194 30 29 16 581,581,4744356,2,2,1,5,15,4608,(((338/((194/30)-29))+16)*581),581/(16-338/(29-194/30)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,581,"[2, 2, 2, 5, 15]"
15402,MASTER,496 18 450 582 51 38,582,4744356,2,2,1,5,17,4608,(((496/((450/51)-38))+18)*582),582/(18-496/(38-450/51)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,582,"[2, 2, 2, 5, 17]"
15403,MASTER,430 15 582 35 56 240,582,4744356,2,2,1,5,7,4608,(((430/((240/56)-35))+15)*582),582/(15-430/(35-240/56)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,582,"[2, 2, 2, 5, 7]"
15404,MASTER,23 40 633 494 44 583,583,4744356,2,2,1,5,22,4608,(((633/((494/44)-40))+23)*583),583/(23-633/(40-494/44)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,633,"[2, 2, 2, 5, 22]"
15405,MASTER,26 88 744 23 583 386,583,4744356,2,2,1,5,11,4608,(((386/((744/88)-26))+23)*583),583/(23-386/(26-744/88)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,744,"[2, 2, 2, 5, 11]"
15406,MASTER,705 105 6 584 7 22,584,4744356,2,2,1,5,7,4608,(((6/((705/105)-7))+22)*584),584/(22-6/(7-705/105)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,705,"[2, 2, 2, 5, 7]"
15407,MASTER,584 25 134 170 120 7,584,4744356,2,2,1,5,12,4608,(((134/((170/120)-7))+25)*584),584/(25-134/(7-170/120)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,584,"[2, 2, 2, 5, 12]"
15408,MASTER,78 631 585 28 27 291,585,4744356,2,2,1,5,26,4608,(((631/((291/78)-28))+27)*585),585/(27-631/(28-291/78)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,631,"[2, 2, 2, 5, 26]"
15409,MASTER,427 37 270 585 14 65,585,4481155,2,1,2,4,7,11520,((37-((427+65)/14))*(585-270)),585/(14-427/(37-270/65)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,585,"[2, 1, 1, 4, 7]"
15410,MASTER,586 60 277 69 15 21,586,4744356,2,2,1,5,20,4608,(((277/((69/60)-15))+21)*586),586/(21-277/(15-69/60)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,586,"[2, 2, 2, 5, 20]"
15411,MASTER,26 20 398 114 576 586,586,4744356,2,2,1,5,19,4608,(((398/((576/114)-26))+20)*586),586/(20-398/(26-576/114)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,586,"[2, 2, 2, 5, 19]"
15412,MASTER,28 156 116 587 30 773,587,4744356,2,2,1,5,29,4608,(((773/((156/116)-28))+30)*587),587/(30-773/(28-156/116)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,773,"[2, 2, 2, 5, 29]"
15413,MASTER,44 23 444 344 28 587,587,4744356,2,2,1,5,11,4608,(((444/((344/44)-28))+23)*587),587/(23-444/(28-344/44)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,587,"[2, 2, 2, 5, 11]"
15414,MASTER,504 14 52 22 588 160,588,4744356,2,2,1,5,13,4608,(((160/((504/52)-22))+14)*588),588/(14-160/(22-504/52)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,588,"[2, 2, 2, 5, 13]"
15415,MASTER,588 20 10 36 122 232,588,4744356,2,2,1,5,9,4608,(((122/((232/36)-20))+10)*588),588/(10-122/(20-232/36)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,588,"[2, 2, 2, 5, 9]"
15416,MASTER,68 358 19 589 467 35,589,4744356,2,2,1,5,34,4608,(((467/((358/68)-19))+35)*589),589/(35-467/(19-358/68)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,589,"[2, 2, 2, 5, 34]"
15417,MASTER,589 27 467 770 24 115,589,4744356,2,2,1,5,23,4608,(((467/((770/115)-27))+24)*589),589/(24-467/(27-770/115)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,770,"[2, 2, 2, 5, 23]"
15418,MASTER,590 90 27 31 561 19,590,4744356,2,2,1,5,10,4608,(((561/((27/90)-19))+31)*590),590/(31-561/(19-27/90)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,590,"[2, 2, 2, 5, 10]"
15419,MASTER,391 46 60 11 414 590,590,4481122,2,1,2,3,2,25344,(((590+60)-414)*(11-(391/46))),590/(11-391/(46-414/60)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,650,"[2, 1, 1, 4, 2]"
15420,MASTER,69 25 9 441 72 591,591,4481187,2,1,2,5,6,11520,((((25/(591-441))+9)*72)-69),591/(25-69/(9-441/72)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,660,"[2, 1, 1, 6, 6]"
15421,MASTER,591 10 125 760 98 26,591,4744356,2,2,1,5,25,4608,(((98/((760/125)-10))+26)*591),591/(26-98/(10-760/125)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,760,"[2, 2, 2, 5, 25]"
15422,MASTER,32 605 100 592 519 21,592,4744356,2,2,1,5,20,4608,(((519/((605/100)-32))+21)*592),592/(21-519/(32-605/100)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,605,"[2, 2, 2, 5, 20]"
15423,MASTER,98 498 592 8 34 99,592,4744356,2,2,1,5,33,4608,(((98/((498/99)-8))+34)*592),592/(34-98/(8-498/99)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,592,"[2, 2, 2, 5, 33]"
15424,MASTER,593 881 37 614 33 72,593,4744356,2,2,1,5,36,4608,(((881/((614/72)-33))+37)*593),593/(37-881/(33-614/72)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,881,"[2, 2, 2, 5, 36]"
15425,MASTER,32 786 150 593 26 669,593,4744356,2,2,1,5,25,4608,(((669/((786/150)-32))+26)*593),593/(26-669/(32-786/150)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,786,"[2, 2, 2, 5, 25]"
15426,MASTER,488 35 594 15 368 56,594,4744356,2,2,1,5,7,4608,(((368/((488/56)-35))+15)*594),594/(15-368/(35-488/56)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,594,"[2, 2, 2, 5, 7]"
15427,MASTER,66 46 336 23 594 900,594,4744356,2,2,1,5,11,4608,(((900/((336/66)-46))+23)*594),594/(23-900/(46-336/66)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,900,"[2, 2, 2, 5, 11]"
15428,MASTER,335 13 60 24 221 595,595,4744356,2,2,1,5,12,4608,(((221/((335/60)-24))+13)*595),595/(13-221/(24-335/60)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,595,"[2, 2, 2, 5, 12]"
15429,MASTER,595 31 838 370 66 34,595,4744356,2,2,1,5,33,4608,(((838/((370/66)-31))+34)*595),595/(34-838/(31-370/66)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,838,"[2, 2, 2, 5, 33]"
15430,MASTER,66 32 596 12 329 138,596,4744356,2,2,1,5,11,4608,(((329/((138/66)-32))+12)*596),596/(12-329/(32-138/66)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,596,"[2, 2, 2, 5, 11]"
15431,MASTER,28 32 15 269 596 358,596,4744355,2,2,1,5,14,9216,(((269/((358/28)-32))+15)*596),596/(15-269/(32-358/28)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,596,"[2, 2, 2, 5, 14]"
15432,MASTER,839 174 32 186 28 597,597,4744356,2,2,1,5,31,4608,(((839/((174/186)-28))+32)*597),597/(32-839/(28-174/186)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,839,"[2, 2, 2, 5, 31]"
15433,MASTER,597 205 55 454 45 12,597,4744356,2,2,1,5,11,4608,(((454/((205/55)-45))+12)*597),597/(12-454/(45-205/55)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,597,"[2, 2, 2, 5, 11]"
15434,MASTER,35 34 482 226 18 598,598,4744356,2,2,1,5,17,4608,(((482/((226/34)-35))+18)*598),598/(18-482/(35-226/34)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,598,"[2, 2, 2, 5, 17]"
15435,MASTER,598 37 56 892 15 295,598,4744356,2,2,1,5,14,4608,(((295/((892/56)-37))+15)*598),598/(15-295/(37-892/56)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,892,"[2, 2, 2, 5, 14]"
15436,MASTER,599 26 478 27 130 990,599,4743298,2,2,1,4,13,18432,((27-((478/26)+(990/130)))*599),599/(27-478/(26-990/130)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,990,"[2, 2, 2, 4, 13]"
15437,MASTER,599 156 322 27 408 15,599,4744356,2,2,1,5,13,4608,(((322/((408/156)-15))+27)*599),599/(27-322/(15-408/156)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,599,"[2, 2, 2, 5, 13]"
15438,MASTER,404 148 50 14 26 600,600,4744356,2,2,1,5,25,4608,(((148/((404/50)-14))+26)*600),600/(26-148/(14-404/50)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,600,"[2, 2, 2, 5, 25]"
15439,MASTER,23 92 24 600 343 744,600,4743298,2,2,1,4,23,18432,((24-((343/23)+(744/92)))*600),600/(24-343/(23-744/92)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,744,"[2, 2, 2, 4, 23]"
15440,MASTER,843 24 46 601 44 338,601,4744356,2,2,1,5,23,4608,(((843/((338/46)-44))+24)*601),601/(24-843/(44-338/46)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,843,"[2, 2, 2, 5, 23]"
15441,MASTER,601 796 33 37 985 128,601,4744356,2,2,1,5,32,4608,(((985/((796/128)-37))+33)*601),601/(33-985/(37-796/128)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,985,"[2, 2, 2, 5, 32]"
15442,MASTER,602 16 32 321 124 700,602,4744356,2,2,1,5,31,4608,(((321/((700/124)-16))+32)*602),602/(32-321/(16-700/124)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,700,"[2, 2, 2, 5, 31]"
15443,MASTER,350 749 33 29 602 56,602,4744356,2,2,1,5,4,4608,(((749/((350/56)-33))+29)*602),602/(29-749/(33-350/56)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,749,"[2, 2, 2, 5, 4]"
15444,MASTER,255 579 603 21 150 31,603,4744356,2,2,1,5,10,4608,(((579/((255/150)-21))+31)*603),603/(31-579/(21-255/150)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,603,"[2, 2, 2, 5, 10]"
15445,MASTER,140 603 20 304 11 29,603,4744356,2,2,1,5,7,4608,(((304/((20/140)-11))+29)*603),603/(29-304/(11-20/140)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,603,"[2, 2, 2, 5, 7]"
15446,MASTER,604 11 144 724 215 37,604,4744356,2,2,1,5,36,4608,(((215/((724/144)-11))+37)*604),604/(37-215/(11-724/144)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,724,"[2, 2, 2, 5, 36]"
15447,MASTER,604 202 11 30 44 714,604,4744356,2,2,1,5,5,4608,(((202/((714/30)-44))+11)*604),604/(11-202/(44-714/30)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,714,"[2, 2, 2, 5, 5]"
15448,MASTER,605 131 52 14 308 16,605,4744356,2,2,1,5,13,4608,(((131/((308/52)-16))+14)*605),605/(14-131/(16-308/52)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,605,"[2, 2, 2, 5, 13]"
15449,MASTER,15 42 8 605 186 74,605,4744356,2,2,1,5,7,4608,(((74/((186/42)-15))+8)*605),605/(8-74/(15-186/42)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,605,"[2, 2, 2, 5, 7]"
15450,MASTER,606 20 336 99 34 548,606,4744356,2,2,1,5,33,4608,(((548/((336/99)-20))+34)*606),606/(34-548/(20-336/99)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,606,"[2, 2, 2, 5, 33]"
15451,MASTER,606 372 14 107 13 78,606,4743298,2,2,1,4,13,18432,((14-((107/13)+(372/78)))*606),606/(14-107/(13-372/78)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,606,"[2, 2, 2, 4, 13]"
15452,MASTER,566 607 211 38 26 14,607,4744356,2,2,1,5,13,4608,(((211/((566/26)-38))+14)*607),607/(14-211/(38-566/26)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,607,"[2, 2, 2, 5, 13]"
15453,MASTER,43 29 607 112 852 991,607,4744356,2,2,1,5,28,4608,(((991/((852/112)-43))+29)*607),607/(29-991/(43-852/112)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,991,"[2, 2, 2, 5, 28]"
15454,MASTER,192 26 33 608 180 802,608,4744356,2,2,1,5,16,4608,(((802/((180/192)-26))+33)*608),608/(33-802/(26-180/192)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,802,"[2, 2, 2, 5, 16]"
15455,MASTER,371 39 608 876 18 51,608,4744356,2,2,1,5,17,4608,(((371/((876/51)-39))+18)*608),608/(18-371/(39-876/51)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,876,"[2, 2, 2, 5, 17]"
15456,MASTER,192 138 33 7 201 609,609,4744356,2,2,1,5,32,4608,(((201/((138/192)-7))+33)*609),609/(33-201/(7-138/192)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,609,"[2, 2, 2, 5, 32]"
15457,MASTER,609 64 278 552 26 17,609,4744356,2,2,1,5,8,4608,(((278/((552/64)-26))+17)*609),609/(17-278/(26-552/64)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,609,"[2, 2, 2, 5, 8]"
15458,MASTER,377 610 68 56 23 18,610,4744356,2,2,1,5,17,4608,(((377/((56/68)-23))+18)*610),610/(18-377/(23-56/68)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,610,"[2, 2, 2, 5, 17]"
15459,MASTER,27 109 610 26 10 375,610,4744356,2,2,1,5,9,4608,(((109/((375/27)-26))+10)*610),610/(10-109/(26-375/27)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,610,"[2, 2, 2, 5, 9]"
15460,MASTER,795 38 611 70 373 15,611,4744356,2,2,1,5,14,4608,(((373/((795/70)-38))+15)*611),611/(15-373/(38-795/70)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,795,"[2, 2, 2, 5, 14]"
15461,MASTER,33 651 75 611 522 26,611,4744356,2,2,1,5,25,4608,(((651/((522/75)-33))+26)*611),611/(26-651/(33-522/75)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,651,"[2, 2, 2, 5, 25]"
15462,MASTER,410 18 85 670 32 612,612,4744356,2,2,1,5,17,4608,(((410/((670/85)-32))+18)*612),612/(18-410/(32-670/85)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,670,"[2, 2, 2, 5, 17]"
15463,MASTER,612 30 42 58 876 684,612,4744356,2,2,1,5,29,4608,(((876/((684/58)-42))+30)*612),612/(30-876/(42-684/58)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,876,"[2, 2, 2, 5, 29]"
15464,MASTER,755 613 92 24 752 41,613,4744356,2,2,1,5,23,4608,(((755/((752/92)-41))+24)*613),613/(24-755/(41-752/92)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,755,"[2, 2, 2, 5, 23]"
15465,MASTER,570 432 26 105 22 613,613,4744356,2,2,1,5,7,4608,(((432/((570/105)-26))+22)*613),613/(22-432/(26-570/105)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,613,"[2, 2, 2, 5, 7]"
15466,MASTER,614 32 392 24 638 92,614,4744356,2,2,1,5,23,4608,(((638/((392/92)-32))+24)*614),614/(24-638/(32-392/92)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,638,"[2, 2, 2, 5, 23]"
15467,MASTER,35 33 963 204 614 954,614,4744356,2,2,1,5,34,4608,(((963/((954/204)-33))+35)*614),614/(35-963/(33-954/204)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,963,"[2, 2, 2, 5, 34]"
15468,MASTER,650 125 615 26 395 21,615,4744356,2,2,1,5,5,4608,(((395/((650/125)-21))+26)*615),615/(26-395/(21-650/125)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,650,"[2, 2, 2, 5, 5]"
15469,MASTER,37 64 452 615 144 13,615,4744356,2,2,1,5,9,4608,(((452/((64/144)-13))+37)*615),615/(37-452/(13-64/144)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,615,"[2, 2, 2, 5, 9]"
15470,MASTER,37 348 928 108 29 616,616,4744356,2,2,1,5,9,4608,(((928/((348/108)-29))+37)*616),616/(37-928/(29-348/108)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,928,"[2, 2, 2, 5, 9]"
15471,MASTER,616 488 45 12 66 42,616,4744356,2,2,1,5,11,6912,(((488/((42/66)-45))+12)*616),616/(12-488/(45-42/66)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,616,"[2, 2, 2, 5, 11]"
15472,MASTER,730 24 192 33 228 617,617,4744356,2,2,1,5,16,4608,(((730/((228/192)-24))+33)*617),617/(33-730/(24-228/192)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,730,"[2, 2, 2, 5, 16]"
15473,MASTER,168 24 46 123 617 9,617,4744356,2,2,1,5,23,4608,(((123/((168/46)-9))+24)*617),617/(24-123/(9-168/46)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,617,"[2, 2, 2, 5, 23]"
15474,MASTER,618 466 62 32 184 18,618,4744356,2,2,1,5,31,4608,(((466/((184/62)-18))+32)*618),618/(32-466/(18-184/62)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,618,"[2, 2, 2, 5, 31]"
15475,MASTER,618 9 210 38 40 10,618,4744356,2,2,1,5,4,4608,(((38/((210/40)-10))+9)*618),618/(9-38/(10-210/40)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,618,"[2, 2, 2, 5, 4]"
15476,MASTER,906 786 619 32 102 35,619,4744356,2,2,1,5,17,4608,(((786/((906/102)-32))+35)*619),619/(35-786/(32-906/102)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,906,"[2, 2, 2, 5, 17]"
15477,MASTER,24 921 46 619 41 44,619,4744356,2,2,1,5,23,4608,(((921/((44/46)-41))+24)*619),619/(24-921/(41-44/46)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,921,"[2, 2, 2, 5, 23]"
15478,MASTER,40 581 50 26 838 620,620,4744356,2,2,1,5,25,4608,(((581/((838/50)-40))+26)*620),620/(26-581/(40-838/50)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,838,"[2, 2, 2, 5, 25]"
15479,MASTER,44 305 620 584 12 41,620,4744356,2,2,1,5,11,4608,(((305/((584/44)-41))+12)*620),620/(12-305/(41-584/44)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,620,"[2, 2, 2, 5, 11]"
15480,MASTER,9 24 321 621 35 173,621,4744356,2,2,1,5,8,4608,(((173/((321/24)-35))+9)*621),621/(9-173/(35-321/24)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,621,"[2, 2, 2, 5, 8]"
15481,MASTER,84 38 893 621 513 29,621,4744356,2,2,1,5,28,4608,(((893/((513/84)-38))+29)*621),621/(29-893/(38-513/84)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,893,"[2, 2, 2, 5, 28]"
15482,MASTER,622 140 680 40 984 29,622,4744356,2,2,1,5,7,4608,(((984/((680/140)-40))+29)*622),622/(29-984/(40-680/140)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,984,"[2, 2, 2, 5, 7]"
15483,MASTER,33 975 12 55 168 622,622,4744356,2,2,1,5,11,4608,(((168/((975/55)-33))+12)*622),622/(12-168/(33-975/55)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,975,"[2, 2, 2, 5, 11]"
15484,MASTER,795 22 567 165 623 34,623,4744356,2,2,1,5,11,4608,(((567/((795/165)-22))+34)*623),623/(34-567/(22-795/165)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,795,"[2, 2, 2, 5, 11]"
15485,MASTER,995 46 27 997 623 130,623,4744356,2,2,1,5,26,4608,(((997/((995/130)-46))+27)*623),623/(27-997/(46-995/130)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,997,"[2, 2, 2, 5, 26]"
