puzzle_id,difficulty,cards,target,minimal_complexity_score,fractional_steps,division_steps,subtraction_steps,tree_depth,max_denominator,solution_count,easiest_expression,generator_witness,old_difficulty,new_difficulty,decision,unary_steps,negative_intermediate_steps,max_intermediate_magnitude,raw_minimal_tuple
6268,MASTER,88 447 180 5469 22929 161,15,5014693,2,3,1,5,149,2304,(180/((5469/((22929/447)-88))+161)),180/(161-5469/(88-22929/447)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,22929,"[2, 3, 3, 5, 149]"
6269,MASTER,582 12880 18396 197 98 45,15,5014693,2,3,1,5,97,2304,(45/((12880/((18396/582)-98))+197)),45/(197-12880/(98-18396/582)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,18396,"[2, 3, 3, 5, 97]"
6270,MASTER,448 2516 15348 432 172 53,16,5014693,2,3,1,5,36,2304,(448/((2516/((15348/432)-53))+172)),448/(172-2516/(53-15348/432)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15348,"[2, 3, 3, 5, 36]"
6271,MASTER,4295 336 99 134 88 4676,16,5014693,2,3,1,5,67,2304,(336/((4295/((4676/134)-99))+88)),336/(88-4295/(99-4676/134)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,4676,"[2, 3, 3, 5, 67]"
6272,MASTER,4738 244 340 83 142 7757,17,5014693,2,3,1,5,122,2304,(340/((7757/((4738/244)-83))+142)),340/(142-7757/(83-4738/244)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,7757,"[2, 3, 3, 5, 122]"
6273,MASTER,7169 125 221 14868 110 291,17,5014693,2,3,1,5,97,2304,(221/((7169/((14868/291)-125))+110)),221/(110-7169/(125-14868/291)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,14868,"[2, 3, 3, 5, 97]"
6274,MASTER,16710 234 236 131 849 78,18,5014693,2,3,1,5,118,2304,(234/((849/((16710/236)-78))+131)),234/(131-849/(78-16710/236)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,16710,"[2, 3, 3, 5, 118]"
6275,MASTER,2436 185 549 60 36 10168,18,5014693,2,3,1,5,183,2304,(36/((10168/((2436/549)-60))+185)),36/(185-10168/(60-2436/549)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10168,"[2, 3, 3, 5, 183]"
6276,MASTER,9122 268 74 323 151 5355,19,5014693,2,3,1,5,134,2304,(323/((5355/((9122/268)-74))+151)),323/(151-5355/(74-9122/268)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,9122,"[2, 3, 3, 5, 134]"
6277,MASTER,8007 117 494 8888 127 273,19,5014693,2,3,1,5,91,2304,(494/((8888/((8007/273)-127))+117)),494/(117-8888/(127-8007/273)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,8888,"[2, 3, 3, 5, 91]"
6278,MASTER,520 5239 1234 122 192 61,20,5014693,2,3,1,5,96,2304,(520/((5239/((1234/192)-61))+122)),520/(122-5239/(61-1234/192)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,5239,"[2, 3, 3, 5, 96]"
6279,MASTER,4379 580 398 48 228 10346,20,5014693,2,3,1,5,199,2304,(580/((4379/((10346/398)-48))+228)),580/(228-4379/(48-10346/398)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10346,"[2, 3, 3, 5, 199]"
6280,MASTER,152 399 74 399 4698 15432,21,5014693,2,3,1,5,133,2304,(399/((4698/((15432/399)-74))+152)),399/(152-4698/(74-15432/399)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15432,"[2, 3, 3, 5, 133]"
6281,MASTER,13219 15646 126 126 173 334,21,5014693,2,3,1,5,167,2304,(126/((13219/((15646/334)-126))+173)),126/(173-13219/(126-15646/334)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15646,"[2, 3, 3, 5, 167]"
6282,MASTER,161 270 572 10866 102 8337,22,5014693,2,3,1,5,45,2304,(572/((8337/((10866/270)-102))+161)),572/(161-8337/(102-10866/270)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10866,"[2, 3, 3, 5, 45]"
6283,MASTER,594 492 243 108 20880 92,22,5014693,2,3,1,5,27,2304,(594/((492/((20880/243)-92))+108)),594/(108-492/(92-20880/243)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,20880,"[2, 3, 3, 5, 27]"
6284,MASTER,357 104 621 5366 21030 146,23,5014693,2,3,1,5,119,2304,(621/((5366/((21030/357)-104))+146)),621/(146-5366/(104-21030/357)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,21030,"[2, 3, 3, 5, 119]"
6285,MASTER,15339 460 121 390 150 1173,23,5014693,2,3,1,5,130,2304,(460/((15339/((1173/390)-121))+150)),460/(150-15339/(121-1173/390)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15339,"[2, 3, 3, 5, 130]"
6286,MASTER,387 84 139 30024 828 240,24,5014693,2,3,1,5,43,2304,(240/((828/((30024/387)-84))+139)),240/(139-828/(84-30024/387)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,30024,"[2, 3, 3, 5, 43]"
6287,MASTER,6270 214 110 14638 72 127,24,5014693,2,3,1,5,107,2304,(72/((6270/((14638/214)-127))+110)),72/(110-6270/(127-14638/214)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,14638,"[2, 3, 3, 5, 107]"
6288,MASTER,4932 39 340 181 275 4164,25,5014693,2,3,1,5,85,2304,(275/((4164/((4932/340)-39))+181)),275/(181-4164/(39-4932/340)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,4932,"[2, 3, 3, 5, 85]"
6289,MASTER,393 5094 100 97 11009 135,25,5014693,2,3,1,5,131,2304,(100/((11009/((5094/393)-97))+135)),100/(135-11009/(97-5094/393)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,11009,"[2, 3, 3, 5, 131]"
6290,MASTER,286 11661 453 33 1096 162,26,5014693,2,3,1,5,151,2304,(286/((1096/((11661/453)-33))+162)),286/(162-1096/(33-11661/453)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,11661,"[2, 3, 3, 5, 151]"
6291,MASTER,114 188 9827 122 728 1778,26,5014693,2,3,1,5,94,2304,(728/((9827/((1778/188)-114))+122)),728/(122-9827/(114-1778/188)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,9827,"[2, 3, 3, 5, 94]"
6292,MASTER,297 4329 13473 252 95 105,27,5014693,2,3,1,5,28,2304,(297/((4329/((13473/252)-105))+95)),297/(95-4329/(105-13473/252)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,13473,"[2, 3, 3, 5, 28]"
6293,MASTER,11072 12352 88 210 392 378,27,5014693,2,3,1,5,49,2304,(378/((11072/((12352/392)-88))+210)),378/(210-11072/(88-12352/392)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,12352,"[2, 3, 3, 5, 49]"
6294,MASTER,812 218 13621 378 73 352,28,5014693,2,3,1,5,189,2304,(812/((13621/((352/378)-73))+218)),812/(218-13621/(73-352/378)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,13621,"[2, 3, 3, 5, 189]"
6295,MASTER,582 11469 5683 208 392 49,28,5014693,2,3,1,5,194,2304,(392/((5683/((11469/582)-49))+208)),392/(208-5683/(49-11469/582)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,11469,"[2, 3, 3, 5, 194]"
6296,MASTER,633 6741 58 36 82 240,29,5014693,2,3,1,5,80,2304,(58/((633/((6741/240)-36))+82)),58/(82-633/(36-6741/240)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,6741,"[2, 3, 3, 5, 80]"
6297,MASTER,60 1749 14142 178 294 899,29,5014693,2,3,1,5,49,2304,(899/((1749/((14142/294)-60))+178)),899/(178-1749/(60-14142/294)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,14142,"[2, 3, 3, 5, 49]"
6298,MASTER,9005 114 465 840 183 25995,30,5014693,2,3,1,5,31,2304,(840/((9005/((25995/465)-114))+183)),840/(183-9005/(114-25995/465)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,25995,"[2, 3, 3, 5, 31]"
6299,MASTER,8724 219 630 9894 396 72,30,5014693,2,3,1,5,33,2304,(630/((9894/((8724/396)-72))+219)),630/(219-9894/(72-8724/396)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,9894,"[2, 3, 3, 5, 33]"
6300,MASTER,45 186 6174 86 240 1542,31,4735107,2,2,0,4,5,13824,((((6174/45)+86)*240)/(1542+186)),186/(86-1542/(45-6174/240)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,53568,"[2, 2, 2, 4, 5]"
6301,MASTER,961 264 10408 82 832 163,31,5014693,2,3,1,5,33,2304,(961/((10408/((832/264)-82))+163)),961/(163-10408/(82-832/264)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10408,"[2, 3, 3, 5, 33]"
6302,MASTER,447 19911 512 9753 165 110,32,5014693,2,3,1,5,149,2304,(512/((9753/((19911/447)-110))+165)),512/(165-9753/(110-19911/447)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,19911,"[2, 3, 3, 5, 149]"
6303,MASTER,220 2852 832 50 13696 388,32,5014693,2,3,1,5,97,2304,(832/((2852/((13696/388)-50))+220)),832/(220-2852/(50-13696/388)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,13696,"[2, 3, 3, 5, 97]"
6304,MASTER,114 561 1614 194 57 4722,33,5014693,2,3,1,5,97,2304,(561/((4722/((1614/194)-57))+114)),561/(114-4722/(57-1614/194)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,4722,"[2, 3, 3, 5, 97]"
6305,MASTER,2940 510 51 528 17190 186,33,5014693,2,3,1,5,17,2304,(528/((2940/((17190/510)-51))+186)),528/(186-2940/(51-17190/510)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,17190,"[2, 3, 3, 5, 17]"
6306,MASTER,126 9482 1020 103 1218 288,34,5014693,2,3,1,5,48,2304,(1020/((9482/((1218/288)-103))+126)),1020/(126-9482/(103-1218/288)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,9482,"[2, 3, 3, 5, 48]"
6307,MASTER,101 120 3844 228 850 15828,34,5014693,2,3,1,5,19,2304,(850/((3844/((15828/228)-120))+101)),850/(101-3844/(120-15828/228)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15828,"[2, 3, 3, 5, 19]"
6308,MASTER,8658 1015 3050 141 53 336,35,5014693,2,3,1,5,56,2304,(1015/((3050/((8658/336)-53))+141)),1015/(141-3050/(53-8658/336)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,8658,"[2, 3, 3, 5, 56]"
6309,MASTER,490 182 4273 105 105 10564,35,5014693,2,3,1,5,91,2304,(490/((4273/((10564/182)-105))+105)),490/(105-4273/(105-10564/182)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10564,"[2, 3, 3, 5, 91]"
6310,MASTER,12725 864 99 352 9398 200,36,5014693,2,3,1,5,176,2304,(864/((12725/((9398/352)-99))+200)),864/(200-12725/(99-9398/352)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,12725,"[2, 3, 3, 5, 176]"
6311,MASTER,468 172 1574 477 59 23421,36,5014693,2,3,1,5,159,2304,(468/((1574/((23421/477)-59))+172)),468/(172-1574/(59-23421/477)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,23421,"[2, 3, 3, 5, 159]"
6312,MASTER,148 6747 354 55 4241 1110,37,5014693,2,3,1,5,118,2304,(1110/((4241/((6747/354)-55))+148)),1110/(148-4241/(55-6747/354)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,6747,"[2, 3, 3, 5, 118]"
6313,MASTER,6639 101 259 148 1670 81,37,5014693,2,3,1,5,74,2304,(259/((6639/((1670/148)-101))+81)),259/(81-6639/(101-1670/148)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,6639,"[2, 3, 3, 5, 74]"
6314,MASTER,96 188 549 4998 15902 190,38,5014693,2,3,1,5,183,2304,(190/((15902/((4998/549)-96))+188)),190/(188-15902/(96-4998/549)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15902,"[2, 3, 3, 5, 183]"
6315,MASTER,1525 67 6464 1064 99 142,38,5014693,2,3,1,5,71,2304,(1064/((1525/((6464/142)-67))+99)),1064/(99-1525/(67-6464/142)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,6464,"[2, 3, 3, 5, 71]"
6316,MASTER,49 561 546 7942 3663 201,39,5014693,2,3,1,5,17,2304,(546/((7942/((3663/561)-49))+201)),546/(201-7942/(49-3663/561)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,7942,"[2, 3, 3, 5, 17]"
6317,MASTER,312 6882 72 663 173 8700,39,5014693,2,3,1,5,26,2304,(663/((6882/((8700/312)-72))+173)),663/(173-6882/(72-8700/312)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,8700,"[2, 3, 3, 5, 26]"
6318,MASTER,48 200 2187 270 95 3591,40,5014693,2,3,1,5,10,2304,(200/((3591/((2187/270)-48))+95)),200/(95-3591/(48-2187/270)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,3591,"[2, 3, 3, 5, 10]"
6319,MASTER,102 12044 248 720 6626 142,40,5014693,2,3,1,5,62,2304,(720/((6626/((12044/248)-102))+142)),720/(142-6626/(102-12044/248)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,12044,"[2, 3, 3, 5, 62]"
6320,MASTER,196 552 92 15602 3978 492,41,5014693,2,3,1,5,92,2304,(492/((15602/((3978/552)-92))+196)),492/(196-15602/(92-3978/552)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15602,"[2, 3, 3, 5, 92]"
6321,MASTER,78 13036 424 1189 178 118,41,5014693,2,3,1,5,89,2304,(1189/((424/((13036/178)-78))+118)),1189/(118-424/(78-13036/178)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,13036,"[2, 3, 3, 5, 89]"
6322,MASTER,304 2562 546 15135 165 108,42,5014693,2,3,1,5,152,2304,(546/((15135/((2562/304)-108))+165)),546/(165-15135/(108-2562/304)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,15135,"[2, 3, 3, 5, 152]"
6323,MASTER,420 368 87 29038 194 1489,42,4751523,2,2,2,5,184,12672,(420-((1489/(87-(29038/368)))+194)),420/(194-1489/(87-29038/368)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,29038,"[2, 2, 2, 4, 184]"
6324,MASTER,28906 117 190 5203 946 336,43,5014693,2,3,1,5,168,2304,(946/((5203/((28906/336)-117))+190)),946/(190-5203/(117-28906/336)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,28906,"[2, 3, 3, 5, 168]"
6325,MASTER,187 3730 6030 492 35 989,43,5014693,2,3,1,5,82,2304,(989/((3730/((6030/492)-35))+187)),989/(187-3730/(35-6030/492)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,6030,"[2, 3, 3, 5, 82]"
6326,MASTER,3420 129 351 3891 43 528,44,5014693,2,3,1,5,39,2304,(528/((3891/((3420/351)-43))+129)),528/(129-3891/(43-3420/351)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,3891,"[2, 3, 3, 5, 39]"
6327,MASTER,836 48 16524 148 684 387,44,5014693,2,3,1,5,43,2304,(836/((684/((16524/387)-48))+148)),836/(148-684/(48-16524/387)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,16524,"[2, 3, 3, 5, 43]"
6328,MASTER,315 40 10974 2862 489 170,45,5014693,2,3,1,5,163,2304,(315/((2862/((10974/489)-40))+170)),315/(170-2862/(40-10974/489)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10974,"[2, 3, 3, 5, 163]"
6329,MASTER,185 2723 346 540 63 16352,45,5014693,2,3,1,5,173,2304,(540/((2723/((16352/346)-63))+185)),540/(185-2723/(63-16352/346)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,16352,"[2, 3, 3, 5, 173]"
6330,MASTER,182 25983 501 12047 690 124,46,5014693,2,3,1,5,167,2304,(690/((12047/((25983/501)-124))+182)),690/(182-12047/(124-25983/501)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,25983,"[2, 3, 3, 5, 167]"
6331,MASTER,187 1150 8853 5635 53 486,46,5014693,2,3,1,5,162,2304,(1150/((5635/((8853/486)-53))+187)),1150/(187-5635/(53-8853/486)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,8853,"[2, 3, 3, 5, 162]"
6332,MASTER,330 117 2844 51 4662 329,47,5014693,2,3,1,5,55,2304,(329/((4662/((2844/330)-51))+117)),329/(117-4662/(51-2844/330)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,4662,"[2, 3, 3, 5, 55]"
6333,MASTER,120 21269 470 422 358 189,47,5014693,2,3,1,5,179,2304,(470/((21269/((422/358)-120))+189)),470/(189-21269/(120-422/358)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,21269,"[2, 3, 3, 5, 179]"
6334,MASTER,10196 72 480 121 2894 222,48,5014693,2,3,1,5,111,2304,(480/((2894/((10196/222)-72))+121)),480/(121-2894/(72-10196/222)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10196,"[2, 3, 3, 5, 111]"
6335,MASTER,273 1488 122 123 1919 27822,48,5014693,2,3,1,5,91,2304,(1488/((1919/((27822/273)-123))+122)),1488/(122-1919/(123-27822/273)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,27822,"[2, 3, 3, 5, 91]"
6336,MASTER,1078 4965 13698 66 358 201,49,5014693,2,3,1,5,179,2304,(1078/((4965/((13698/358)-66))+201)),1078/(201-4965/(66-13698/358)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,13698,"[2, 3, 3, 5, 179]"
6337,MASTER,124 735 327 124 9279 12711,49,5014693,2,3,1,5,109,2304,(735/((9279/((12711/327)-124))+124)),735/(124-9279/(124-12711/327)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,12711,"[2, 3, 3, 5, 109]"
6338,MASTER,7764 103 300 3296 74 194,50,5014693,2,3,1,5,97,2304,(300/((3296/((7764/194)-74))+103)),300/(103-3296/(74-7764/194)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,7764,"[2, 3, 3, 5, 97]"
6339,MASTER,28986 116 10174 513 186 750,50,5014693,2,3,1,5,171,2304,(750/((10174/((28986/513)-116))+186)),750/(186-10174/(116-28986/513)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,28986,"[2, 3, 3, 5, 171]"
6340,MASTER,25224 502 99 102 270 92,51,5014693,2,3,1,5,45,2304,(102/((502/((25224/270)-99))+92)),102/(92-502/(99-25224/270)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,25224,"[2, 3, 3, 5, 45]"
6341,MASTER,184 121 111 5088 12088 969,51,5014693,2,3,1,5,23,2304,(969/((5088/((12088/184)-121))+111)),969/(111-5088/(121-12088/184)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,12088,"[2, 3, 3, 5, 23]"
6342,MASTER,254 516 84 364 134 20304,52,5014693,2,3,1,5,127,2304,(364/((516/((20304/254)-84))+134)),364/(134-516/(84-20304/254)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,20304,"[2, 3, 3, 5, 127]"
6343,MASTER,47 213 832 13920 4619 591,52,5014693,2,3,1,5,197,2304,(832/((4619/((13920/591)-47))+213)),832/(213-4619/(47-13920/591)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,13920,"[2, 3, 3, 5, 197]"
6344,MASTER,2582 85 276 1643 169 18296,53,5014693,2,3,1,5,69,2304,(1643/((2582/((18296/276)-85))+169)),1643/(169-2582/(85-18296/276)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,18296,"[2, 3, 3, 5, 69]"
6345,MASTER,1272 21561 114 3529 282 118,53,5014693,2,3,1,5,94,2304,(1272/((3529/((21561/282)-114))+118)),1272/(118-3529/(114-21561/282)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,21561,"[2, 3, 3, 5, 94]"
6346,MASTER,3636 579 58 594 22674 204,54,5014693,2,3,1,5,193,2304,(594/((3636/((22674/579)-58))+204)),594/(204-3636/(58-22674/579)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,22674,"[2, 3, 3, 5, 193]"
6347,MASTER,124 12484 432 232 60 718,54,5014693,2,3,1,5,58,2304,(432/((718/((12484/232)-60))+124)),432/(124-718/(60-12484/232)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,12484,"[2, 3, 3, 5, 58]"
6348,MASTER,246 42 341 97 9309 825,55,5014693,2,3,1,5,82,2304,(825/((341/((9309/246)-42))+97)),825/(97-341/(42-9309/246)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,9309,"[2, 3, 3, 5, 82]"
6349,MASTER,262 7646 5740 73 1320 155,55,5014693,2,3,1,5,131,2304,(1320/((5740/((7646/262)-73))+155)),1320/(155-5740/(73-7646/262)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,7646,"[2, 3, 3, 5, 131]"
6350,MASTER,1568 14910 106 232 144 4841,56,5014693,2,3,1,5,116,2304,(1568/((4841/((14910/232)-106))+144)),1568/(144-4841/(106-14910/232)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,14910,"[2, 3, 3, 5, 116]"
6351,MASTER,246 80 1173 840 16161 97,56,5014693,2,3,1,5,82,2304,(840/((1173/((16161/246)-80))+97)),840/(97-1173/(80-16161/246)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,16161,"[2, 3, 3, 5, 82]"
6352,MASTER,2316 1140 88 194 7378 117,57,5014693,2,3,1,5,97,2304,(1140/((7378/((2316/194)-88))+117)),1140/(117-7378/(88-2316/194)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,7378,"[2, 3, 3, 5, 97]"
6353,MASTER,4725 336 10969 1596 112 140,57,5013635,2,3,1,4,16,9216,(1596/(140-((10969/112)+(4725/336)))),1596/(140-10969/(112-4725/336)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,0,10969,"[2, 3, 3, 4, 16]"
6354,MASTER,870 80 13203 187 344 1114,58,5014693,2,3,1,5,172,2304,(870/((13203/((1114/344)-80))+187)),870/(187-13203/(80-1114/344)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,13203,"[2, 3, 3, 5, 172]"
6355,MASTER,151 8718 39 1682 366 1852,58,5014693,2,3,1,5,61,2304,(1682/((1852/((8718/366)-39))+151)),1682/(151-1852/(39-8718/366)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,8718,"[2, 3, 3, 5, 61]"
6356,MASTER,25898 10415 1475 223 118 396,59,5014693,2,3,1,5,198,2304,(1475/((10415/((25898/396)-118))+223)),1475/(223-10415/(118-25898/396)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,25898,"[2, 3, 3, 5, 198]"
6357,MASTER,236 10652 504 75 172 5844,59,5014693,2,3,1,5,42,2304,(236/((10652/((5844/504)-75))+172)),236/(172-10652/(75-5844/504)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,10652,"[2, 3, 3, 5, 42]"
6358,MASTER,144 6231 121 12322 1500 357,60,5014693,2,3,1,5,119,2304,(1500/((12322/((6231/357)-121))+144)),1500/(144-12322/(121-6231/357)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,12322,"[2, 3, 3, 5, 119]"
6359,MASTER,45 238 3190 360 125 4330,60,5014693,2,3,1,5,119,2304,(360/((3190/((4330/238)-45))+125)),360/(125-3190/(45-4330/238)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,4330,"[2, 3, 3, 5, 119]"
6360,MASTER,488 134 9765 378 2289 44,61,5014693,2,3,1,5,6,2304,(488/((2289/((9765/378)-44))+134)),488/(134-2289/(44-9765/378)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,9765,"[2, 3, 3, 5, 6]"
6361,MASTER,4475 144 86 3434 75 183,61,5014693,2,3,1,5,72,2304,(183/((4475/((3434/144)-86))+75)),183/(75-4475/(86-3434/144)),NEW RECORD,MASTER,ACCEPTED / EXHAUSTIVE COMPLEXITY GRADING,0,2,4475,"[2, 3, 3, 5, 72]"
